Date,Index,Open,High,Low,Close,Volume,Currency
2020-08-05,NIFTY CPSE,1410.5,1417.2,1403.75,1407.9,61530000,INR
2020-08-06,NIFTY CPSE,1415.9,1431.5,1407.85,1413.2,72308000,INR
2020-08-07,NIFTY CPSE,1415.75,1423.05,1415.15,1418.65,59554000,INR
2020-08-10,NIFTY CPSE,1436.05,1449.7,1432.2,1442.15,116253000,INR
2020-08-11,NIFTY CPSE,1452.6,1462.4,1437.9,1440.0,82397000,INR
2020-08-12,NIFTY CPSE,1438.95,1451.35,1432.8,1446.6,107779000,INR
2020-08-13,NIFTY CPSE,1448.6,1454.45,1439.65,1450.5,104100000,INR
2020-08-14,NIFTY CPSE,1457.1,1468.45,1441.6,1447.8,170704992,INR
2020-08-17,NIFTY CPSE,1461.65,1501.1,1459.9,1491.0,211600992,INR
2020-08-18,NIFTY CPSE,1500.3,1505.0,1492.05,1496.75,143820992,INR
2020-08-19,NIFTY CPSE,1505.25,1511.05,1489.95,1492.4,113593000,INR
2020-08-20,NIFTY CPSE,1485.4,1550.85,1477.45,1542.95,295008992,INR
2020-08-21,NIFTY CPSE,1558.7,1585.55,1555.85,1568.95,229388992,INR
2020-08-24,NIFTY CPSE,1576.4,1581.0,1552.95,1561.9,121368000,INR
2020-08-25,NIFTY CPSE,1569.75,1571.65,1543.15,1549.2,123489000,INR
2020-08-26,NIFTY CPSE,1559.2,1567.1,1551.45,1554.55,116965000,INR
2020-08-27,NIFTY CPSE,1562.15,1566.7,1542.45,1546.15,82254000,INR
2020-08-28,NIFTY CPSE,1560.65,1570.65,1544.95,1547.1,156483008,INR
2020-08-31,NIFTY CPSE,1553.0,1568.95,1495.8,1498.85,236190000,INR
2020-09-01,NIFTY CPSE,1510.4,1513.3,1482.25,1502.75,138503008,INR
2020-09-02,NIFTY CPSE,1511.4,1518.45,1496.8,1513.7,114508000,INR
2020-09-03,NIFTY CPSE,1516.6,1521.5,1493.35,1499.45,95299000,INR
2020-09-04,NIFTY CPSE,1480.65,1489.5,1461.7,1466.25,91524000,INR
2020-09-07,NIFTY CPSE,1470.9,1480.15,1446.65,1454.1,86682000,INR
2020-09-08,NIFTY CPSE,1457.55,1458.15,1423.15,1427.15,90933000,INR
2020-09-09,NIFTY CPSE,1418.3,1419.05,1389.6,1413.35,115389000,INR
2020-09-10,NIFTY CPSE,1423.05,1425.75,1403.35,1419.25,94218000,INR
2020-09-11,NIFTY CPSE,1419.85,1421.85,1404.85,1410.55,78476000,INR
2020-09-14,NIFTY CPSE,1425.9,1434.05,1411.8,1415.1,96521000,INR
2020-09-15,NIFTY CPSE,1417.55,1423.4,1411.75,1414.85,75501000,INR
2020-09-16,NIFTY CPSE,1419.8,1420.6,1399.6,1404.3,93865000,INR
2020-09-17,NIFTY CPSE,1399.5,1409.7,1390.45,1393.75,86323000,INR
2020-09-18,NIFTY CPSE,1401.65,1411.2,1392.5,1408.7,130225000,INR
2020-09-21,NIFTY CPSE,1408.25,1409.0,1361.95,1368.0,80854000,INR
2020-09-22,NIFTY CPSE,1365.05,1367.55,1327.1,1342.6,99230000,INR
2020-09-23,NIFTY CPSE,1348.2,1354.05,1317.35,1324.55,85642000,INR
2020-09-24,NIFTY CPSE,1309.25,1317.55,1278.3,1284.55,132647000,INR
2020-09-25,NIFTY CPSE,1297.8,1316.1,1285.95,1313.6,81728000,INR
2020-09-28,NIFTY CPSE,1322.05,1365.95,1320.85,1359.05,92260000,INR
2020-09-29,NIFTY CPSE,1371.25,1371.25,1324.75,1327.75,88084000,INR
2020-09-30,NIFTY CPSE,1329.55,1330.35,1302.85,1322.4,80793000,INR
2020-10-01,NIFTY CPSE,1325.75,1332.15,1317.4,1328.5,71326000,INR
2020-10-05,NIFTY CPSE,1329.9,1338.9,1321.1,1327.95,63173000,INR
2020-10-06,NIFTY CPSE,1334.15,1335.9,1319.45,1322.95,56191000,INR
2020-10-07,NIFTY CPSE,1323.6,1331.05,1308.1,1311.3,116793000,INR
2020-10-08,NIFTY CPSE,1316.45,1317.6,1294.85,1296.8,74095000,INR
2020-10-09,NIFTY CPSE,1300.95,1308.35,1291.95,1306.5,83667000,INR
2020-10-12,NIFTY CPSE,1312.3,1317.05,1295.85,1299.45,64310000,INR
2020-10-13,NIFTY CPSE,1299.85,1305.9,1294.55,1296.65,56908000,INR
2020-10-14,NIFTY CPSE,1293.65,1296.65,1260.0,1264.85,140663008,INR
2020-10-15,NIFTY CPSE,1265.8,1278.95,1252.35,1256.15,82424000,INR
2020-10-16,NIFTY CPSE,1260.4,1281.0,1255.85,1277.25,78162000,INR
2020-10-19,NIFTY CPSE,1285.25,1308.4,1283.2,1298.35,94331000,INR
2020-10-20,NIFTY CPSE,1298.85,1301.1,1280.0,1282.0,73307000,INR
2020-10-21,NIFTY CPSE,1287.6,1318.2,1284.65,1306.25,122577000,INR
2020-10-22,NIFTY CPSE,1301.8,1332.5,1297.85,1325.75,132596000,INR
2020-10-23,NIFTY CPSE,1335.4,1343.45,1330.7,1341.1,118482000,INR
2020-10-26,NIFTY CPSE,1346.45,1347.55,1317.95,1328.45,97709000,INR
2020-10-27,NIFTY CPSE,1335.8,1340.45,1320.85,1334.25,156732000,INR
2020-10-28,NIFTY CPSE,1337.95,1337.95,1317.85,1320.95,91418000,INR
2020-10-29,NIFTY CPSE,1310.55,1316.15,1296.55,1300.25,111813000,INR
2020-10-30,NIFTY CPSE,1304.5,1324.5,1301.05,1312.7,126919000,INR
2020-11-02,NIFTY CPSE,1321.8,1333.4,1313.05,1329.45,88201000,INR
2020-11-03,NIFTY CPSE,1340.6,1349.45,1317.4,1336.55,178995008,INR
2020-11-04,NIFTY CPSE,1339.15,1339.4,1314.35,1326.3,96269000,INR
2020-11-05,NIFTY CPSE,1336.4,1362.5,1331.8,1360.2,111939000,INR
2020-11-06,NIFTY CPSE,1360.9,1371.8,1352.0,1368.55,107104000,INR
2020-11-09,NIFTY CPSE,1383.85,1391.0,1372.1,1388.15,102143000,INR
2020-11-10,NIFTY CPSE,1392.8,1419.7,1384.0,1416.45,136735008,INR
2020-11-11,NIFTY CPSE,1419.5,1437.35,1408.35,1432.35,145799008,INR
2020-11-12,NIFTY CPSE,1434.95,1435.4,1408.5,1414.5,134795008,INR
2020-11-13,NIFTY CPSE,1409.9,1430.2,1396.85,1429.1,95876000,INR
2020-11-17,NIFTY CPSE,1438.65,1444.2,1419.95,1422.7,137558000,INR
2020-11-18,NIFTY CPSE,1424.35,1431.7,1417.0,1421.75,115109000,INR
2020-11-19,NIFTY CPSE,1410.75,1475.5,1409.85,1443.3,223335008,INR
2020-11-20,NIFTY CPSE,1457.0,1461.85,1440.0,1454.25,174266000,INR
2020-11-23,NIFTY CPSE,1460.3,1491.2,1455.3,1483.85,166575008,INR
2020-11-24,NIFTY CPSE,1489.65,1502.35,1482.2,1487.25,141924992,INR
2020-11-25,NIFTY CPSE,1495.45,1521.35,1492.85,1506.05,199832992,INR
2020-11-26,NIFTY CPSE,1510.2,1520.75,1500.25,1517.4,127297000,INR
2020-11-27,NIFTY CPSE,1527.35,1529.1,1491.65,1509.35,367280000,INR
2020-12-01,NIFTY CPSE,1515.9,1536.05,1506.15,1525.8,173258000,INR
2020-12-02,NIFTY CPSE,1533.05,1559.6,1523.75,1556.75,190492992,INR
2020-12-03,NIFTY CPSE,1569.75,1598.3,1563.45,1593.85,194580000,INR
2020-12-04,NIFTY CPSE,1604.8,1615.05,1582.65,1602.4,167196000,INR
2020-12-07,NIFTY CPSE,1608.05,1632.85,1607.3,1622.4,156300000,INR
2020-12-08,NIFTY CPSE,1634.45,1637.35,1595.65,1601.85,144340992,INR
2020-12-09,NIFTY CPSE,1617.05,1631.55,1606.0,1609.5,153431008,INR
2020-12-10,NIFTY CPSE,1610.6,1615.25,1583.0,1603.65,105349000,INR
2020-12-11,NIFTY CPSE,1612.5,1686.4,1612.25,1653.45,340359008,INR
2020-12-14,NIFTY CPSE,1674.6,1709.95,1671.25,1703.7,279844992,INR
2020-12-15,NIFTY CPSE,1708.4,1709.75,1675.5,1698.2,164322000,INR
2020-12-16,NIFTY CPSE,1716.9,1727.2,1708.0,1717.55,205780992,INR
2020-12-17,NIFTY CPSE,1723.4,1724.3,1698.65,1703.85,144755008,INR
2020-12-18,NIFTY CPSE,1705.5,1710.7,1673.75,1687.85,172796000,INR
2020-12-21,NIFTY CPSE,1684.25,1684.25,1557.05,1577.85,202700000,INR
2020-12-22,NIFTY CPSE,1573.35,1611.4,1551.15,1602.85,188118000,INR
2020-12-23,NIFTY CPSE,1608.35,1612.7,1589.4,1608.8,110615000,INR
2020-12-24,NIFTY CPSE,1623.25,1646.4,1621.0,1627.35,146888992,INR
2020-12-28,NIFTY CPSE,1644.35,1652.45,1634.9,1640.0,86135000,INR
2020-12-29,NIFTY CPSE,1647.05,1653.2,1617.7,1621.2,96278000,INR
2020-12-30,NIFTY CPSE,1629.45,1631.05,1613.55,1627.5,99192000,INR
2020-12-31,NIFTY CPSE,1627.95,1638.75,1624.3,1628.65,199792000,INR
2021-01-01,NIFTY CPSE,1633.85,1642.65,1630.75,1639.05,155583008,INR
2021-01-04,NIFTY CPSE,1654.05,1672.8,1646.8,1670.85,181604000,INR
2021-01-05,NIFTY CPSE,1667.75,1667.75,1645.1,1654.4,181256992,INR
2021-01-06,NIFTY CPSE,1673.25,1690.85,1665.1,1679.45,209200992,INR
2021-01-07,NIFTY CPSE,1695.6,1703.65,1684.65,1687.75,146484992,INR
2021-01-08,NIFTY CPSE,1701.8,1726.65,1698.85,1725.1,173532992,INR
2021-01-11,NIFTY CPSE,1735.45,1741.3,1712.85,1738.2,154190000,INR
2021-01-12,NIFTY CPSE,1734.15,1760.6,1727.45,1754.6,164772000,INR
2021-01-13,NIFTY CPSE,1765.6,1791.5,1746.6,1767.4,188800000,INR
2021-01-14,NIFTY CPSE,1782.25,1787.3,1763.2,1772.75,135796992,INR
2021-01-15,NIFTY CPSE,1772.1,1781.6,1723.75,1733.2,138052992,INR
2021-01-18,NIFTY CPSE,1731.4,1735.25,1668.5,1677.35,141435008,INR
2021-01-19,NIFTY CPSE,1688.9,1710.85,1688.15,1708.0,113421000,INR
2021-01-20,NIFTY CPSE,1712.95,1717.45,1694.95,1701.45,101929000,INR
2021-01-21,NIFTY CPSE,1707.3,1712.9,1659.75,1663.65,105085000,INR
2021-01-22,NIFTY CPSE,1663.5,1667.9,1625.4,1631.05,117082000,INR
2021-01-25,NIFTY CPSE,1642.55,1647.75,1600.8,1607.75,94439000,INR
2021-01-27,NIFTY CPSE,1606.05,1608.55,1584.15,1592.8,120486000,INR
2021-01-28,NIFTY CPSE,1579.45,1596.3,1568.75,1583.0,117611000,INR
2021-01-29,NIFTY CPSE,1590.95,1602.85,1550.3,1557.6,151700000,INR
2021-02-01,NIFTY CPSE,1565.3,1601.8,1551.65,1597.85,125766000,INR
2021-02-02,NIFTY CPSE,1617.95,1641.05,1612.35,1627.0,132719000,INR
2021-02-03,NIFTY CPSE,1638.95,1691.95,1637.3,1678.15,177730000,INR
2021-02-04,NIFTY CPSE,1685.7,1726.9,1681.45,1722.0,190975008,INR
2021-02-05,NIFTY CPSE,1735.5,1737.5,1704.8,1719.65,162239008,INR
2021-02-08,NIFTY CPSE,1717.05,1748.7,1716.6,1742.55,160039008,INR
2021-02-09,NIFTY CPSE,1746.25,1767.2,1729.1,1735.25,170171008,INR
2021-02-10,NIFTY CPSE,1742.5,1746.2,1720.1,1732.85,110488000,INR
2021-02-11,NIFTY CPSE,1722.25,1728.0,1711.7,1717.0,122427000,INR
2021-02-12,NIFTY CPSE,1725.6,1726.55,1684.0,1694.65,121416000,INR
2021-02-15,NIFTY CPSE,1702.8,1704.85,1686.25,1693.55,84618000,INR
2021-02-16,NIFTY CPSE,1701.95,1760.0,1701.95,1747.3,223496992,INR
2021-02-17,NIFTY CPSE,1738.65,1769.05,1727.45,1765.05,119315000,INR
2021-02-18,NIFTY CPSE,1773.3,1859.25,1771.4,1839.9,371836992,INR
2021-02-19,NIFTY CPSE,1838.4,1858.95,1787.9,1806.7,294140992,INR
2021-02-22,NIFTY CPSE,1812.05,1826.0,1771.1,1778.85,174212992,INR
2021-02-23,NIFTY CPSE,1797.35,1826.55,1790.1,1814.7,222008992,INR
2021-02-24,NIFTY CPSE,1834.3,1846.4,1820.9,1832.9,136692000,INR
2021-02-25,NIFTY CPSE,1852.5,1930.25,1847.0,1914.05,349286016,INR
2021-02-26,NIFTY CPSE,1882.6,1921.35,1831.75,1846.05,331264992,INR
2021-03-01,NIFTY CPSE,1882.35,1925.95,1877.25,1918.4,308681984,INR
2021-03-02,NIFTY CPSE,1924.05,1948.9,1900.8,1926.25,264955008,INR
2021-03-03,NIFTY CPSE,1950.55,1955.8,1926.2,1937.9,151964000,INR
2021-03-04,NIFTY CPSE,1919.95,1941.95,1913.95,1921.85,187070000,INR
2021-03-05,NIFTY CPSE,1934.55,1942.75,1887.45,1900.15,177835008,INR
2021-03-08,NIFTY CPSE,1929.2,1957.3,1919.95,1925.65,173556000,INR
2021-03-09,NIFTY CPSE,1939.8,1943.6,1868.6,1892.15,121364000,INR
2021-03-10,NIFTY CPSE,1905.35,1906.2,1870.2,1881.9,92601000,INR
2021-03-12,NIFTY CPSE,1906.45,1912.55,1878.55,1890.05,126887000,INR
2021-03-15,NIFTY CPSE,1893.05,1894.65,1861.45,1888.05,115394000,INR
2021-03-16,NIFTY CPSE,1889.45,1901.25,1880.25,1886.0,89512000,INR
2021-03-17,NIFTY CPSE,1885.15,1886.85,1821.3,1827.55,117939000,INR
2021-03-18,NIFTY CPSE,1839.3,1853.85,1795.3,1808.45,114898000,INR
2021-03-19,NIFTY CPSE,1785.1,1858.3,1764.6,1838.0,298116992,INR
2021-03-22,NIFTY CPSE,1852.8,1852.8,1823.1,1828.4,122925000,INR
2021-03-23,NIFTY CPSE,1830.0,1832.55,1805.0,1809.85,109408000,INR
2021-03-24,NIFTY CPSE,1792.35,1806.0,1776.65,1779.4,117872000,INR
2021-03-25,NIFTY CPSE,1783.8,1792.05,1731.15,1734.6,142310000,INR
2021-03-26,NIFTY CPSE,1756.9,1763.3,1734.75,1745.95,104632000,INR
2021-03-30,NIFTY CPSE,1768.5,1806.65,1760.85,1798.0,186012000,INR
2021-03-31,NIFTY CPSE,1794.8,1796.0,1771.0,1773.8,112628000,INR
2021-04-01,NIFTY CPSE,1786.25,1804.45,1776.7,1800.55,81392000,INR
2021-04-05,NIFTY CPSE,1786.0,1799.75,1748.95,1785.35,112896000,INR
2021-04-06,NIFTY CPSE,1793.9,1805.0,1768.8,1776.45,92059000,INR
2021-04-07,NIFTY CPSE,1783.0,1798.85,1775.85,1781.55,79398000,INR
2021-04-08,NIFTY CPSE,1785.6,1801.8,1774.05,1778.15,121414000,INR
2021-04-09,NIFTY CPSE,1781.7,1788.55,1762.05,1766.0,84240000,INR
2021-04-12,NIFTY CPSE,1737.7,1739.1,1676.85,1683.0,120476000,INR
2021-04-13,NIFTY CPSE,1693.15,1737.9,1690.55,1732.5,96534000,INR
2021-04-15,NIFTY CPSE,1742.05,1769.85,1731.3,1751.75,98736000,INR
2021-04-16,NIFTY CPSE,1753.9,1780.7,1743.55,1765.7,85855000,INR
2021-04-19,NIFTY CPSE,1723.65,1731.35,1700.7,1704.9,84324000,INR
2021-04-20,NIFTY CPSE,1716.8,1731.85,1699.85,1709.65,82567000,INR
2021-04-22,NIFTY CPSE,1702.95,1720.0,1693.3,1716.3,74081000,INR
2021-04-23,NIFTY CPSE,1708.85,1748.15,1708.15,1741.15,105548000,INR
2021-04-26,NIFTY CPSE,1757.6,1761.6,1748.85,1757.15,77795000,INR
2021-04-27,NIFTY CPSE,1756.95,1774.95,1756.75,1765.25,70805000,INR
2021-04-28,NIFTY CPSE,1777.65,1786.4,1769.55,1784.0,62572000,INR
2021-04-29,NIFTY CPSE,1800.3,1806.45,1780.85,1787.3,76822000,INR
2021-04-30,NIFTY CPSE,1776.25,1845.85,1770.85,1813.75,179148992,INR
2021-05-03,NIFTY CPSE,1800.6,1826.55,1788.95,1818.7,98996000,INR
2021-05-04,NIFTY CPSE,1825.2,1848.6,1816.95,1824.65,135323008,INR
2021-05-05,NIFTY CPSE,1843.5,1861.3,1835.95,1847.15,136996992,INR
2021-05-06,NIFTY CPSE,1863.3,1866.95,1835.0,1848.75,106871000,INR
2021-05-07,NIFTY CPSE,1860.6,1881.55,1849.95,1871.25,138606000,INR
2021-05-10,NIFTY CPSE,1892.2,1953.25,1888.3,1946.45,246002000,INR
2021-05-11,NIFTY CPSE,1934.3,2017.3,1917.6,2012.65,364215008,INR
2021-05-12,NIFTY CPSE,2030.55,2070.6,1984.6,2008.45,434233984,INR
2021-05-14,NIFTY CPSE,2025.45,2025.45,1946.65,1962.2,188972992,INR
2021-05-17,NIFTY CPSE,1971.6,1980.15,1948.2,1975.75,136426000,INR
2021-05-18,NIFTY CPSE,1997.25,2016.35,1990.05,1997.4,172842000,INR
2021-05-19,NIFTY CPSE,1994.5,2008.55,1986.55,2003.2,163204000,INR
2021-05-20,NIFTY CPSE,1997.45,2003.65,1964.65,1969.0,121660000,INR
2021-05-21,NIFTY CPSE,1971.15,1981.35,1966.45,1973.5,109708000,INR
2021-05-24,NIFTY CPSE,1975.4,1995.85,1966.65,1987.9,132747000,INR
2021-05-25,NIFTY CPSE,2004.6,2012.05,1982.85,1985.35,109862000,INR
2021-05-26,NIFTY CPSE,1992.55,1994.75,1952.75,1955.05,101854000,INR
2021-05-27,NIFTY CPSE,1960.0,1962.05,1939.95,1950.3,283732992,INR
2021-05-28,NIFTY CPSE,1965.8,1975.5,1939.4,1943.05,112494000,INR
2021-05-31,NIFTY CPSE,1946.45,1960.5,1930.75,1957.4,99458000,INR
2021-06-01,NIFTY CPSE,1974.85,1984.6,1964.3,1968.85,139856000,INR
2021-06-02,NIFTY CPSE,1969.65,1990.95,1969.15,1988.1,90320000,INR
2021-06-03,NIFTY CPSE,2001.25,2013.95,1993.6,2008.85,133359000,INR
2021-06-04,NIFTY CPSE,2014.4,2042.05,2014.1,2038.05,196779008,INR
2021-06-07,NIFTY CPSE,2055.95,2078.55,2052.25,2069.05,178204000,INR
2021-06-08,NIFTY CPSE,2084.75,2085.85,2047.1,2059.4,172618000,INR
2021-06-09,NIFTY CPSE,2076.55,2114.8,2059.55,2072.95,215804000,INR
2021-06-10,NIFTY CPSE,2090.35,2098.4,2071.4,2077.75,128927000,INR
2021-06-11,NIFTY CPSE,2096.35,2118.85,2081.65,2108.85,328286016,INR
2021-06-14,NIFTY CPSE,2117.65,2117.65,2059.45,2109.05,229762000,INR
2021-06-15,NIFTY CPSE,2120.55,2125.45,2097.9,2100.2,170562000,INR
2021-06-16,NIFTY CPSE,2105.9,2111.75,2082.4,2094.4,147126000,INR
2021-06-17,NIFTY CPSE,2082.9,2092.75,2050.5,2064.3,115654000,INR
2021-06-18,NIFTY CPSE,2072.7,2075.0,1982.8,2009.95,249982000,INR
2021-06-21,NIFTY CPSE,1993.0,2049.4,1986.25,2044.3,127848000,INR
2021-06-22,NIFTY CPSE,2054.05,2067.5,2049.6,2056.2,147736000,INR
2021-06-23,NIFTY CPSE,2077.45,2077.5,2050.3,2066.85,237564000,INR
2021-06-24,NIFTY CPSE,2071.25,2071.7,2043.85,2058.0,161140000,INR
2021-06-25,NIFTY CPSE,2068.5,2077.05,2053.15,2059.55,120866000,INR
2021-06-28,NIFTY CPSE,2070.8,2081.65,2064.85,2067.55,124281000,INR
2021-06-29,NIFTY CPSE,2067.4,2078.65,2050.45,2055.95,212931008,INR
2021-06-30,NIFTY CPSE,2067.5,2072.45,2049.35,2052.65,131967000,INR
2021-07-01,NIFTY CPSE,2055.45,2067.1,2044.3,2064.1,102425000,INR
2021-07-02,NIFTY CPSE,2074.85,2078.5,2054.0,2059.2,112114000,INR
2021-07-05,NIFTY CPSE,2068.45,2077.7,2063.9,2073.55,92901000,INR
2021-07-06,NIFTY CPSE,2073.9,2085.5,2058.9,2061.35,159450000,INR
2021-07-07,NIFTY CPSE,2049.85,2062.95,2042.85,2060.35,119530000,INR
2021-07-08,NIFTY CPSE,2056.15,2067.9,2037.75,2044.05,110797000,INR
2021-07-09,NIFTY CPSE,2042.75,2052.25,2037.8,2047.9,66234000,INR
2021-07-12,NIFTY CPSE,2055.1,2063.05,2045.8,2048.95,92253000,INR
2021-07-13,NIFTY CPSE,2057.8,2075.45,2054.55,2068.25,108190000,INR
2021-07-14,NIFTY CPSE,2071.45,2083.15,2070.15,2076.3,92956000,INR
2021-07-15,NIFTY CPSE,2073.45,2075.5,2051.3,2053.45,79423000,INR
2021-07-16,NIFTY CPSE,2057.6,2061.75,2050.05,2055.0,131698000,INR
2021-07-19,NIFTY CPSE,2044.25,2061.55,2040.4,2054.65,88242000,INR
2021-07-20,NIFTY CPSE,2052.05,2054.2,2017.75,2020.75,78705000,INR
2021-07-22,NIFTY CPSE,2041.15,2052.5,2029.85,2050.35,64890000,INR
2021-07-23,NIFTY CPSE,2053.35,2059.35,2038.85,2040.6,96122000,INR
2021-07-26,NIFTY CPSE,2039.0,2055.1,2031.4,2042.65,61705000,INR
2021-07-27,NIFTY CPSE,2048.35,2055.65,2028.35,2034.8,60154000,INR
2021-07-28,NIFTY CPSE,2040.7,2041.5,2010.1,2029.8,81208000,INR
2021-07-29,NIFTY CPSE,2035.35,2044.15,2019.05,2029.2,130506000,INR
2021-07-30,NIFTY CPSE,2032.4,2059.15,2024.55,2043.0,116231000,INR
2021-08-02,NIFTY CPSE,2049.0,2052.1,2036.35,2045.75,85013000,INR
2021-08-03,NIFTY CPSE,2048.65,2058.0,2040.35,2055.65,89189000,INR
2021-08-04,NIFTY CPSE,2060.5,2073.5,2041.45,2046.6,90869000,INR
2021-08-05,NIFTY CPSE,2040.5,2045.65,2017.1,2042.2,70920000,INR
2021-08-06,NIFTY CPSE,2041.9,2061.45,2040.1,2044.7,58542000,INR
2021-08-09,NIFTY CPSE,2042.95,2049.45,2016.5,2024.55,97151000,INR
2021-08-10,NIFTY CPSE,2026.15,2026.8,1980.3,1992.0,81874000,INR
2021-08-11,NIFTY CPSE,1999.1,2031.15,1994.0,2027.5,93463000,INR
2021-08-12,NIFTY CPSE,2027.6,2067.3,2023.45,2064.35,102380000,INR
2021-08-13,NIFTY CPSE,2064.1,2068.55,2043.9,2054.8,89490000,INR
2021-08-16,NIFTY CPSE,2054.7,2061.8,2036.55,2038.8,73138000,INR
2021-08-17,NIFTY CPSE,2042.45,2048.85,2010.1,2026.65,83593000,INR
2021-08-18,NIFTY CPSE,2029.5,2043.65,2005.95,2009.05,81715000,INR
2021-08-20,NIFTY CPSE,1981.55,1989.05,1954.95,1960.9,107010000,INR
2021-08-23,NIFTY CPSE,1973.55,1977.35,1926.7,1951.85,81536000,INR
2021-08-24,NIFTY CPSE,1967.55,1988.75,1963.95,1979.65,89830000,INR
2021-08-25,NIFTY CPSE,1988.0,2003.6,1985.5,1997.1,78977000,INR
2021-08-26,NIFTY CPSE,1996.55,1999.75,1966.2,1977.65,100303000,INR
2021-08-27,NIFTY CPSE,1982.0,1999.2,1978.3,1996.6,84449000,INR
2021-08-30,NIFTY CPSE,2000.7,2032.3,2000.35,2027.95,78651000,INR
2021-08-31,NIFTY CPSE,2029.45,2044.05,2024.1,2041.25,122824000,INR
2021-09-01,NIFTY CPSE,2053.7,2055.25,2026.5,2036.15,174423008,INR
2021-09-02,NIFTY CPSE,2032.4,2039.9,2028.05,2034.9,84962000,INR
2021-09-03,NIFTY CPSE,2044.5,2073.85,2042.4,2070.15,94020000,INR
2021-09-06,NIFTY CPSE,2079.75,2081.7,2049.35,2053.2,74099000,INR
2021-09-07,NIFTY CPSE,2058.55,2061.85,2038.7,2041.95,60652000,INR
2021-09-08,NIFTY CPSE,2031.5,2047.95,2019.35,2043.2,67215000,INR
2021-09-09,NIFTY CPSE,2041.5,2064.8,2035.3,2057.35,68287000,INR
2021-09-13,NIFTY CPSE,2062.8,2075.55,2055.1,2072.75,77774000,INR
2021-09-14,NIFTY CPSE,2076.0,2093.9,2071.2,2089.65,78058000,INR
2021-09-15,NIFTY CPSE,2094.85,2170.6,2094.8,2166.0,177132000,INR
2021-09-16,NIFTY CPSE,2176.55,2181.25,2159.8,2170.0,106848000,INR
2021-09-17,NIFTY CPSE,2172.3,2178.85,2116.4,2143.2,125342000,INR
2021-09-20,NIFTY CPSE,2116.7,2137.3,2101.5,2115.25,97120000,INR
2021-09-21,NIFTY CPSE,2119.35,2156.2,2114.55,2151.85,118182000,INR
2021-09-22,NIFTY CPSE,2154.3,2176.0,2148.65,2172.2,92200000,INR
2021-09-23,NIFTY CPSE,2186.4,2211.3,2184.85,2207.5,136150000,INR
2021-09-24,NIFTY CPSE,2216.5,2224.45,2171.75,2183.55,103042000,INR
2021-09-27,NIFTY CPSE,2200.5,2211.7,2186.95,2206.1,0,INR
2021-09-28,NIFTY CPSE,2221.25,2291.1,2217.15,2277.65,0,INR
2021-09-29,NIFTY CPSE,2270.5,2387.85,2263.1,2371.95,0,INR
2021-09-30,NIFTY CPSE,2384.65,2399.85,2348.4,2362.55,0,INR
2021-10-01,NIFTY CPSE,2360.8,2401.2,2342.0,2367.1,0,INR
2021-10-04,NIFTY CPSE,2394.7,2416.8,2371.55,2400.8,0,INR
2021-10-05,NIFTY CPSE,2412.45,2465.95,2404.4,2461.35,0,INR
2021-10-06,NIFTY CPSE,2484.1,2514.15,2435.45,2443.8,0,INR
2021-10-07,NIFTY CPSE,2471.05,2472.0,2416.2,2420.4,0,INR
2021-10-08,NIFTY CPSE,2440.35,2448.05,2400.1,2407.8,0,INR
2021-10-11,NIFTY CPSE,2434.95,2487.9,2430.0,2481.65,0,INR
2021-10-12,NIFTY CPSE,2494.2,2499.85,2448.3,2467.1,0,INR
2021-10-13,NIFTY CPSE,2479.0,2496.1,2460.05,2466.6,0,INR
2021-10-14,NIFTY CPSE,2479.15,2492.85,2468.3,2486.1,0,INR
2021-10-18,NIFTY CPSE,2523.0,2547.1,2501.75,2521.4,0,INR
2021-10-19,NIFTY CPSE,2541.0,2541.45,2462.6,2472.6,0,INR
2021-10-20,NIFTY CPSE,2478.55,2478.55,2405.3,2417.65,0,INR
2021-10-21,NIFTY CPSE,2443.6,2449.25,2405.5,2415.95,0,INR
2021-10-22,NIFTY CPSE,2432.5,2437.25,2378.85,2393.6,0,INR
2021-10-25,NIFTY CPSE,2403.05,2413.2,2381.4,2397.9,0,INR
2021-10-26,NIFTY CPSE,2407.9,2408.45,2386.5,2401.7,0,INR
2021-10-27,NIFTY CPSE,2406.35,2410.7,2367.95,2374.85,0,INR
2021-10-28,NIFTY CPSE,2348.8,2370.7,2288.3,2295.55,0,INR
2021-10-29,NIFTY CPSE,2268.35,2317.5,2226.95,2286.3,0,INR
2021-11-01,NIFTY CPSE,2292.15,2330.1,2276.4,2322.95,0,INR
2021-11-02,NIFTY CPSE,2333.35,2354.8,2312.1,2316.6,0,INR
2021-11-03,NIFTY CPSE,2316.75,2336.25,2293.45,2307.65,0,INR
2021-11-04,NIFTY CPSE,2322.9,2326.3,2315.5,2318.9,0,INR
2021-11-08,NIFTY CPSE,2337.0,2373.55,2313.2,2368.75,0,INR
2021-11-09,NIFTY CPSE,2380.55,2388.9,2362.7,2372.85,0,INR
2021-11-10,NIFTY CPSE,2368.45,2376.1,2351.35,2354.15,0,INR
2021-11-11,NIFTY CPSE,2351.45,2352.95,2319.75,2334.65,0,INR
2021-11-12,NIFTY CPSE,2357.45,2357.75,2324.95,2338.9,0,INR
2021-11-15,NIFTY CPSE,2345.2,2369.25,2337.85,2347.25,0,INR
2021-11-16,NIFTY CPSE,2359.75,2359.75,2326.55,2330.95,0,INR
